Order Date,Region,Category,Sales,Profit
2016-04-01,West,Furniture,9074.31,1762.48
2016-04-01,West,Technology,40087.16,10988.98
2016-04-03,South,Furniture,19253.06,3095.12
2016-04-04,Central,Furniture,47612.39,2704.41
2016-04-04,East,Office Supplies,49646.74,9858.03
2016-04-04,West,Technology,43684.45,2846.59
2016-04-04,East,Furniture,12384.19,2352.34
2016-04-05,West,Office Supplies,25530.45,6493.43
2016-04-05,Central,Technology,27552.54,6203.62
2016-04-07,East,Technology,35396.03,7262.45
2016-04-09,South,Technology,4182.68,991.92
2016-04-11,East,Furniture,18797.33,5102.29
2016-04-12,West,Technology,47745.79,5354.86
2016-04-12,West,Technology,49009.31,5041.49
2016-04-14,East,Furniture,19009.43,1955.6
2016-04-14,Central,Office Supplies,8301.76,2260.83
2016-04-15,South,Furniture,36392.11,7921.75
2016-04-15,West,Furniture,45623.19,3214.42
2016-04-15,West,Office Supplies,6923.23,460.03
2016-04-18,South,Office Supplies,37747.42,3332.61
2016-04-18,West,Furniture,17172.55,3857.69
2016-04-19,West,Office Supplies,25491.3,2961.42
2016-04-19,South,Office Supplies,21104.92,5993.14
2016-04-20,South,Furniture,19982.1,5402.52
2016-04-20,Central,Office Supplies,17228.31,5032.22
2016-04-20,South,Office Supplies,14819.48,2429.99
2016-04-20,East,Technology,28208.05,5237.21
2016-04-20,West,Office Supplies,13389.45,789.74
2016-04-21,West,Furniture,13031.03,3476.13
2016-04-22,Central,Furniture,32734.02,6214.14
2016-04-22,Central,Furniture,15534.79,4048.57
2016-04-25,West,Technology,17513.5,4106.86
2016-04-26,West,Office Supplies,9554.74,1146.84
2016-04-26,Central,Office Supplies,9110.42,1485.43
2016-04-27,Central,Office Supplies,29674.13,1958.18
2016-04-27,South,Office Supplies,29298.14,2114.13
2016-04-28,South,Office Supplies,898.89,250.69
2016-04-28,South,Office Supplies,37730.08,8535.61
2016-04-29,West,Office Supplies,24125.24,5527.62
2016-04-29,West,Technology,39089.03,10481.84
2016-05-02,West,Office Supplies,12987.32,1182.8
2016-05-02,West,Furniture,21030.84,4053.74
2016-05-02,Central,Furniture,38646.81,9446.81
2016-05-03,East,Technology,7633.15,1828.92
2016-05-03,South,Technology,37462.96,2590.44
2016-05-03,South,Office Supplies,17729.48,4666.99
2016-05-03,Central,Office Supplies,16433.62,1910.38
2016-05-04,West,Technology,11660.14,1251.49
2016-05-04,East,Furniture,38066.16,7688.6
2016-05-05,Central,Technology,10337.46,1129.84
2016-05-07,East,Furniture,41877.52,5553.45
2016-05-07,East,Furniture,13295.78,3675.85
2016-05-07,East,Technology,2163.68,240.34
2016-05-08,Central,Furniture,29193.07,6805.38
2016-05-08,West,Technology,43767.29,8850.69
2016-05-11,Central,Technology,43491.07,6949.52
2016-05-11,East,Furniture,11564.63,1489.15
2016-05-14,East,Technology,16229.15,1059.68
2016-05-14,East,Office Supplies,3990.0,973.08
2016-05-15,South,Office Supplies,42545.51,12254.19
2016-05-17,East,Office Supplies,37522.22,7291.32
2016-05-17,Central,Office Supplies,28672.97,4433.49
2016-05-17,Central,Technology,1801.74,310.06
2016-05-18,Central,Technology,25565.39,6972.05
2016-05-19,South,Technology,14029.78,2427.73
2016-05-19,South,Technology,20366.73,2032.73
2016-05-24,South,Technology,14085.38,1350.12
2016-05-25,West,Office Supplies,21111.41,4642.77
2016-05-25,East,Technology,36124.88,6960.92
2016-05-27,South,Office Supplies,17751.2,2436.72
2016-05-28,East,Office Supplies,4650.36,1350.63
2016-05-29,West,Furniture,43725.58,3368.21
2016-05-29,East,Office Supplies,41968.07,3188.43
2016-05-29,South,Office Supplies,46172.73,6957.09
2016-05-30,South,Technology,23564.23,5022.28
2016-05-30,Central,Technology,26281.02,5846.13
2016-05-30,South,Office Supplies,18357.01,2722.73
2016-05-30,Central,Office Supplies,19656.45,4732.01
2016-05-31,South,Technology,24221.2,3124.85
2016-05-31,Central,Office Supplies,49404.78,9372.49
2016-06-01,South,Technology,35345.13,9827.71
2016-06-03,Central,Technology,20383.68,2125.84
2016-06-03,East,Technology,8498.58,2370.29
2016-06-04,Central,Office Supplies,15516.81,3562.23
2016-06-04,Central,Furniture,10650.23,1879.55
2016-06-04,West,Furniture,6772.72,1973.49
2016-06-04,West,Technology,29421.28,6051.22
2016-06-05,South,Furniture,5249.81,634.34
2016-06-06,Central,Furniture,26573.9,5221.78
2016-06-06,West,Office Supplies,34102.9,5525.79
2016-06-07,South,Furniture,14102.12,4082.1
2016-06-08,South,Office Supplies,42773.81,8287.7
2016-06-09,West,Furniture,11611.41,2354.94
2016-06-09,East,Office Supplies,9884.98,2778.74
2016-06-09,Central,Technology,8564.37,1015.62
2016-06-09,East,Furniture,16021.97,3097.39
2016-06-10,West,Technology,42837.76,2798.6
2016-06-10,Central,Office Supplies,25784.21,7705.28
2016-06-12,Central,Office Supplies,48056.64,9449.84
2016-06-13,West,Technology,22742.48,1269.73
2016-06-15,West,Office Supplies,33639.3,9164.39
2016-06-15,Central,Office Supplies,47504.54,8339.2
2016-06-16,East,Office Supplies,22146.15,5307.41
2016-06-16,West,Technology,13886.49,2882.09
2016-06-20,South,Furniture,47581.74,8343.12
2016-06-20,West,Furniture,36749.06,5497.89
2016-06-20,Central,Office Supplies,15968.17,2257.61
2016-06-21,West,Technology,39836.69,3453.65
2016-06-23,East,Furniture,15155.16,2104.53
2016-06-23,West,Office Supplies,28015.62,2348.41
2016-06-24,East,Office Supplies,18141.13,1475.18
2016-06-24,South,Furniture,44830.79,6410.3
2016-06-25,Central,Technology,42252.22,4142.08
2016-06-25,Central,Furniture,3948.81,214.48
2016-06-25,West,Office Supplies,19143.67,4728.65
2016-06-25,West,Furniture,26744.58,6265.04
2016-06-26,West,Furniture,27155.58,6548.27
2016-06-29,West,Office Supplies,15538.45,2563.04
2016-06-29,West,Furniture,1404.27,410.94
2016-06-30,East,Technology,33802.28,2852.01
2016-06-30,West,Technology,47897.6,6038.39
2016-06-30,South,Office Supplies,26909.31,5328.48
2016-07-01,Central,Technology,30390.44,3202.03
2016-07-02,East,Furniture,25545.3,5909.59
2016-07-04,Central,Furniture,35190.49,4103.74
2016-07-04,South,Office Supplies,44584.39,6613.54
2016-07-06,East,Office Supplies,1156.79,217.67
2016-07-06,West,Technology,28200.94,1940.17
2016-07-06,South,Furniture,27572.36,2340.21
2016-07-08,Central,Furniture,5074.84,850.45
2016-07-10,South,Technology,30855.44,4043.87
2016-07-10,East,Technology,49598.73,9294.22
2016-07-11,Central,Technology,27392.73,6809.44
2016-07-11,Central,Technology,20523.7,3779.32
2016-07-12,West,Office Supplies,16660.4,2156.47
2016-07-12,East,Office Supplies,17130.53,2643.84
2016-07-13,South,Office Supplies,1999.51,559.05
2016-07-14,South,Office Supplies,35184.88,7960.77
2016-07-16,Central,Technology,32733.26,9560.04
2016-07-16,East,Furniture,46795.87,13435.95
2016-07-16,West,Furniture,44861.79,3813.26
2016-07-16,South,Office Supplies,26840.57,1482.31
2016-07-17,South,Technology,8595.97,1068.09
2016-07-17,Central,Furniture,3534.29,991.29
2016-07-20,South,Office Supplies,6885.71,731.19
2016-07-23,East,Technology,47239.36,4088.82
2016-07-23,West,Technology,36240.05,4324.55
2016-07-23,West,Furniture,40414.59,4373.51
2016-07-24,East,Office Supplies,47741.05,3917.81
2016-07-25,West,Technology,3862.33,470.5
2016-07-25,South,Furniture,40027.78,6753.97
2016-07-26,Central,Technology,22600.66,5670.57
2016-07-27,West,Furniture,11054.1,1115.07
2016-07-28,Central,Technology,13647.67,1715.21
2016-07-28,West,Technology,5838.86,1123.84
2016-07-28,Central,Furniture,41932.6,12145.5
2016-07-28,Central,Furniture,33712.47,9093.51
2016-07-28,East,Technology,34430.89,9322.66
2016-07-29,South,Technology,14531.65,1950.36
2016-07-29,South,Office Supplies,2220.13,236.8
2016-07-31,South,Technology,12570.22,3658.63
2016-08-01,East,Furniture,11311.94,2490.6
2016-08-01,West,Technology,1845.11,201.88
2016-08-02,West,Technology,44597.42,10229.24
2016-08-02,South,Furniture,30807.13,6367.6
2016-08-03,West,Technology,34892.06,2425.16
2016-08-03,Central,Office Supplies,34665.23,9990.46
2016-08-03,South,Technology,2866.09,856.65
2016-08-04,East,Office Supplies,7445.98,1934.97
2016-08-04,East,Technology,48784.2,10131.91
2016-08-06,West,Office Supplies,41760.21,9213.1
2016-08-06,Central,Furniture,36477.52,4569.23
2016-08-08,West,Technology,49054.87,3046.54
2016-08-09,Central,Office Supplies,39355.3,6951.09
2016-08-10,Central,Furniture,39664.61,9876.85
2016-08-10,South,Furniture,2803.81,384.49
2016-08-10,West,Office Supplies,14653.06,3291.74
2016-08-10,East,Office Supplies,49102.93,9307.37
2016-08-11,South,Technology,3717.77,612.28
2016-08-13,Central,Technology,40054.13,6634.8
2016-08-14,East,Technology,8104.12,898.86
2016-08-15,South,Technology,4877.66,630.94
2016-08-15,West,Furniture,12483.39,2181.73
2016-08-15,West,Office Supplies,19926.02,2995.72
2016-08-16,West,Office Supplies,2602.7,197.76
2016-08-16,South,Technology,6897.76,422.01
2016-08-16,East,Furniture,19782.88,5066.7
2016-08-16,Central,Furniture,24097.24,6245.63
2016-08-18,West,Furniture,17706.19,4510.01
2016-08-18,South,Office Supplies,40064.86,8217.45
2016-08-20,South,Office Supplies,15323.6,2231.34
2016-08-20,Central,Furniture,16702.0,3343.23
2016-08-23,South,Office Supplies,46590.46,4782.25
2016-08-23,West,Furniture,38931.96,4378.45
2016-08-24,West,Office Supplies,26490.66,7156.85
2016-08-24,East,Technology,29145.41,3867.15
2016-08-26,West,Furniture,4195.75,925.95
2016-08-26,West,Technology,5477.57,1507.42
2016-08-26,South,Technology,35127.45,6494.85
2016-08-29,West,Furniture,12105.22,1007.77
2016-08-29,Central,Furniture,21529.12,5561.09
2016-08-30,West,Office Supplies,31707.69,9292.68
2016-08-31,Central,Technology,30128.94,7236.09
2016-08-31,Central,Office Supplies,16972.14,3430.79
2016-09-01,South,Furniture,47045.43,5751.1
2016-09-02,Central,Technology,10683.38,1517.14
2016-09-04,East,Furniture,27282.86,3635.95
2016-09-04,South,Office Supplies,6853.85,597.46
2016-09-06,East,Furniture,8826.57,2470.6
2016-09-07,East,Office Supplies,3702.67,537.32
2016-09-07,West,Office Supplies,31184.95,8057.19
2016-09-08,West,Furniture,38041.23,9229.16
2016-09-09,South,Furniture,41128.73,4813.57
2016-09-11,South,Technology,4672.46,247.78
2016-09-11,Central,Furniture,5712.97,750.15
2016-09-11,Central,Furniture,29416.01,6808.11
2016-09-14,Central,Technology,5774.69,1674.3
2016-09-15,East,Office Supplies,10166.03,839.26
2016-09-15,West,Technology,26239.91,3295.25
2016-09-15,East,Furniture,7803.82,2093.39
2016-09-16,South,Office Supplies,1362.81,217.51
2016-09-17,South,Furniture,9312.01,2552.84
2016-09-19,South,Furniture,17373.71,2445.08
2016-09-20,Central,Furniture,40025.48,4053.39
2016-09-20,South,Office Supplies,46587.42,10433.52
2016-09-20,East,Office Supplies,49129.98,7982.34
2016-09-20,West,Office Supplies,886.43,156.65
2016-09-21,Central,Technology,23381.63,6928.9
2016-09-21,Central,Technology,31886.81,8360.63
2016-09-22,Central,Technology,28827.26,5968.98
2016-09-22,Central,Furniture,16833.48,4137.11
2016-09-23,Central,Technology,16167.1,3364.25
2016-09-23,West,Technology,42437.2,5135.21
2016-09-24,West,Office Supplies,42584.52,2778.34
2016-09-24,South,Furniture,29037.53,8287.32
2016-09-24,West,Furniture,27607.72,7574.61
2016-09-25,Central,Furniture,35415.45,8862.59
2016-09-25,East,Furniture,26977.75,1440.49
2016-09-26,Central,Technology,45632.78,5495.52
2016-09-27,West,Furniture,31830.23,5736.07
2016-09-28,Central,Office Supplies,44517.29,7418.88
2016-09-28,Central,Office Supplies,43359.19,11930.19
2016-09-29,Central,Furniture,47351.87,2836.03
2016-09-30,Central,Furniture,26172.62,3569.52
2016-10-01,West,Furniture,15649.89,4107.08
2016-10-01,West,Office Supplies,28157.11,3291.37
2016-10-02,East,Technology,32823.14,7762.03
2016-10-02,South,Technology,567.72,109.26
2016-10-03,West,Furniture,14470.32,1028.81
2016-10-03,Central,Office Supplies,41860.46,11655.37
2016-10-05,Central,Furniture,1860.9,493.11
2016-10-07,South,Technology,1100.18,311.21
2016-10-07,South,Office Supplies,13628.76,2339.43
2016-10-07,South,Office Supplies,45678.7,4476.1
2016-10-07,East,Office Supplies,49037.62,11419.48
2016-10-08,Central,Furniture,9800.55,1576.13
2016-10-08,East,Furniture,20042.64,2914.64
2016-10-09,South,Furniture,47755.97,12347.65
2016-10-10,South,Technology,33514.99,5330.63
2016-10-10,West,Office Supplies,33498.49,5288.11
2016-10-11,Central,Furniture,6296.81,426.47
2016-10-13,South,Furniture,32403.48,9476.47
2016-10-14,West,Furniture,15613.63,2511.09
2016-10-15,Central,Office Supplies,18641.43,2752.29
2016-10-18,Central,Technology,41789.69,6952.12
2016-10-18,Central,Furniture,6410.33,1337.03
2016-10-18,Central,Furniture,14168.75,1755.39
2016-10-20,West,Furniture,3941.32,474.94
2016-10-20,East,Furniture,39842.49,7719.19
2016-10-21,East,Furniture,37770.04,3371.77
2016-10-21,Central,Furniture,14241.82,3133.83
2016-10-21,West,Technology,1515.32,348.67
2016-10-22,South,Office Supplies,36287.04,10227.39
2016-10-23,Central,Office Supplies,47927.08,6217.07
2016-10-23,South,Furniture,27552.86,2932.21
2016-10-23,South,Furniture,7238.75,2104.37
2016-10-23,East,Office Supplies,20148.13,3321.63
2016-10-23,South,Furniture,15472.16,823.8
2016-10-23,West,Technology,6965.23,1139.52
2016-10-24,Central,Furniture,13433.72,3855.35
2016-10-25,South,Furniture,10474.95,2438.66
2016-10-25,South,Furniture,27308.98,2239.45
2016-10-25,Central,Office Supplies,17938.97,1022.98
2016-10-26,South,Furniture,21343.03,3778.11
2016-10-26,South,Office Supplies,36364.76,1819.83
2016-10-27,West,Technology,7935.64,2271.85
2016-10-28,Central,Technology,34442.51,3523.35
2016-10-29,Central,Furniture,33714.28,6410.19
2016-10-29,West,Office Supplies,21221.05,2223.33
2016-10-31,West,Furniture,19923.76,2927.88
2016-11-02,South,Office Supplies,17137.37,1586.63
2016-11-02,South,Technology,21500.16,1511.89
2016-11-02,South,Office Supplies,47240.72,10937.18
2016-11-03,Central,Office Supplies,22724.5,3446.37
2016-11-04,South,Furniture,25781.6,4015.86
2016-11-05,West,Furniture,49844.02,13467.28
2016-11-05,West,Office Supplies,20828.47,2991.9
2016-11-06,South,Office Supplies,32362.12,5969.93
2016-11-09,Central,Technology,31416.97,1735.74
2016-11-12,South,Furniture,45764.8,5805.83
2016-11-12,South,Furniture,27755.36,2604.92
2016-11-13,West,Furniture,40207.82,9554.53
2016-11-14,South,Office Supplies,39275.17,4134.06
2016-11-15,Central,Office Supplies,30021.08,8607.04
2016-11-15,South,Office Supplies,5552.71,1043.5
2016-11-15,East,Office Supplies,35853.66,4021.6
2016-11-15,South,Furniture,10719.04,2410.1
2016-11-16,South,Office Supplies,16246.48,4425.5
2016-11-16,South,Office Supplies,47336.78,12401.5
2016-11-16,East,Office Supplies,41957.21,6299.99
2016-11-17,Central,Technology,46759.58,6414.45
2016-11-18,South,Technology,17495.99,3781.38
2016-11-18,West,Technology,37026.55,6435.63
2016-11-19,South,Office Supplies,14869.58,1777.58
2016-11-19,South,Furniture,1270.35,129.29
2016-11-20,East,Office Supplies,746.14,200.05
2016-11-20,East,Furniture,6360.64,1140.58
2016-11-20,South,Furniture,35753.32,4025.24
2016-11-23,East,Furniture,45895.37,11078.35
2016-11-23,East,Office Supplies,42937.73,6546.72
2016-11-25,West,Office Supplies,35398.49,2290.96
2016-11-25,East,Technology,37770.67,7255.25
2016-11-25,East,Technology,46822.15,13885.85
2016-11-26,Central,Furniture,34400.3,8812.34
2016-11-27,East,Furniture,39122.84,2295.76
2016-11-28,East,Technology,2916.69,161.69
2016-11-29,South,Furniture,5685.75,1010.36
2016-11-29,Central,Technology,24904.4,5543.58
2016-11-30,West,Office Supplies,33358.02,2502.21
2016-11-30,South,Furniture,32151.52,4452.27
2016-11-30,East,Furniture,18605.69,5261.67
2016-11-30,Central,Office Supplies,7558.7,660.87
2016-11-30,West,Technology,11691.91,1053.36
2016-12-01,East,Technology,24078.14,4709.66
2016-12-02,East,Office Supplies,40716.58,7598.39
2016-12-03,South,Technology,33277.56,4352.22
2016-12-03,East,Office Supplies,1088.94,325.25
2016-12-03,South,Technology,18957.08,3346.32
2016-12-04,East,Technology,26211.77,1977.92
2016-12-04,East,Technology,9036.23,2242.8
2016-12-04,West,Furniture,27418.03,5750.63
2016-12-04,West,Office Supplies,38770.86,9083.11
2016-12-04,East,Furniture,9708.69,2171.06
2016-12-04,East,Office Supplies,46765.27,12030.81
2016-12-05,West,Technology,657.13,122.66
2016-12-07,Central,Office Supplies,25741.66,4007.86
2016-12-08,West,Office Supplies,4014.55,502.81
2016-12-09,Central,Technology,11327.65,2998.78
2016-12-10,East,Furniture,27046.77,3718.07
2016-12-10,Central,Furniture,32943.08,5904.64
2016-12-10,Central,Office Supplies,28024.6,1888.07
2016-12-10,Central,Furniture,23665.28,5719.14
2016-12-11,South,Office Supplies,33682.51,2248.09
2016-12-11,East,Furniture,38271.5,7336.83
2016-12-12,West,Office Supplies,2197.44,408.17
2016-12-14,South,Technology,15206.26,1224.27
2016-12-14,Central,Technology,13068.69,2563.07
2016-12-14,South,Technology,49270.86,4425.28
2016-12-14,Central,Technology,12816.41,2567.85
2016-12-15,South,Office Supplies,34598.17,6556.29
2016-12-15,West,Furniture,12038.16,2756.2
2016-12-15,Central,Furniture,26606.41,6869.75
2016-12-16,South,Technology,2114.9,213.64
2016-12-16,West,Technology,37117.62,8041.68
2016-12-17,South,Furniture,34524.93,4674.7
2016-12-18,South,Furniture,42257.55,11048.11
2016-12-20,South,Office Supplies,36610.74,8831.08
2016-12-20,West,Furniture,31660.76,5771.15
2016-12-23,East,Furniture,18822.32,1324.2
2016-12-24,South,Technology,23162.85,3075.89
2016-12-24,East,Technology,36927.15,5123.33
2016-12-25,South,Office Supplies,15579.47,3403.39
2016-12-26,West,Furniture,13401.36,2712.88
2016-12-27,Central,Office Supplies,16390.57,2687.06
2016-12-27,East,Office Supplies,10321.07,2600.63
2016-12-27,South,Technology,47279.35,13584.97
2016-12-28,South,Office Supplies,42213.4,3068.66
2016-12-29,West,Technology,42217.97,7242.57
2016-12-29,East,Technology,41353.4,2353.94
2016-12-29,Central,Furniture,27972.78,5071.59
2016-12-30,Central,Furniture,31081.86,6985.2
2016-12-31,Central,Technology,10043.74,1851.55
2016-12-31,East,Technology,1413.63,122.36
2017-01-02,East,Technology,36883.65,2047.4
2017-01-05,South,Office Supplies,3922.1,800.36
2017-01-05,Central,Furniture,30773.04,4584.61
2017-01-07,East,Furniture,24346.91,5038.49
2017-01-08,Central,Technology,30206.95,7186.47
2017-01-09,East,Furniture,28806.49,3735.5
2017-01-09,West,Office Supplies,43184.01,10809.11
2017-01-09,East,Technology,32045.35,6348.5
2017-01-10,West,Furniture,32977.5,8578.21
2017-01-11,Central,Furniture,29787.07,2958.91
2017-01-13,South,Furniture,8424.76,1290.5
2017-01-13,West,Furniture,8143.54,575.62
2017-01-15,West,Furniture,25548.8,6289.97
2017-01-17,South,Furniture,40595.88,7543.51
2017-01-17,South,Furniture,35074.78,7362.59
2017-01-19,West,Technology,34603.31,6161.07
2017-01-20,South,Office Supplies,27560.64,5565.03
2017-01-20,West,Technology,38983.56,7523.29
2017-01-23,Central,Office Supplies,13112.76,968.82
2017-01-23,East,Technology,44880.29,2894.76
2017-01-24,West,Office Supplies,5058.82,1336.75
2017-01-24,East,Technology,8835.07,2051.42
2017-01-27,Central,Technology,31319.99,5731.34
2017-01-28,East,Furniture,8439.01,1143.96
2017-01-28,Central,Furniture,15023.11,4492.21
2017-01-28,South,Office Supplies,34574.51,7494.77
2017-01-28,Central,Furniture,23396.88,4801.89
